aliases,created,created_by_ref,description,external_references,goals,id,identity_class,indicator_types,is_family,kill_chain_phases,malware_types,modified,name,pattern,pattern_type,pattern_version,primary_motivation,sophistication,spec_version,threat_actor_types,tool_types,type,valid_from,x_capabilities,summary
,2026-01-20T20:13:24.913564Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: url - https://185.126.255.132/requestor.php
Confidence: medium
Notes: URL used by the initial VBScript to send victim system information to the attacker.",,,indicator--9893ca82-fb7d-447a-a8ad-970aacad943e,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.913564Z,URL: https://185.126.255.132/requestor.php,[url:value = 'https://185.126.255.132/requestor.php'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.913564Z,,"The object contains a malicious URL, specifically `https://185.126.255.132/requestor.php`, which is described as an Indicator of Compromise used by the initial VBScript to send victim system information to the attacker. The confidence level associated with this indicator is medium. The purpose of this URL is noted as sending requestor information to the attacker, suggesting that it serves a malicious function. 

The object also includes additional metadata about its creation and various classification schemes, but these have been ignored in accordance with your instructions."
,2026-01-20T20:13:24.916761Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC}
Confidence: medium
Notes: Registry key for COM object registration used for user-level persistence and execution of Kazuar payloads.",,,indicator--3bc27189-2725-4640-b3d8-471472be7fd2,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.916761Z,WINDOWS-REGISTRY-KEY: HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC},[windows-registry-key:key = 'HKEY_CURRENT_USER\\SOFTWARE\\Classes\\CLSID\\{D6BCEDD7-8E53-4769-9826-24954C975AAC}'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.916761Z,,"The object contains a Windows Registry Key identifier, specifically HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC}, which is associated with the execution of Kazuar payloads. This registry key serves as an indicator of compromise for malicious activity and has a medium level of confidence in its classification. The object's description provides context about the registry key, detailing its role in user-level persistence and payload execution. Additionally, the pattern associated with this identifier includes regular expressions that match Windows Registry Keys, which can aid in identifying potential security threats."
,2026-01-20T20:13:24.917253Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{045CE7DB-2160-4067-BB86-0D54E20FA95D}
Confidence: medium
Notes: Registry key for COM object registration used for user-level persistence and execution of Kazuar payloads.",,,indicator--24bb70d7-9c74-41fa-93ca-86d253a935ea,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.917253Z,WINDOWS-REGISTRY-KEY: HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{045CE7DB-2160-4067-BB86-0D54E20FA95D},[windows-registry-key:key = 'HKEY_CURRENT_USER\\SOFTWARE\\Classes\\CLSID\\{045CE7DB-2160-4067-BB86-0D54E20FA95D}'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.917253Z,,"The object contains a description of an Indicator of Compromise, which is a registry key for COM object registration used for user-level persistence and execution of Kazuar payloads. The confidence level associated with this indicator is medium, indicating that the information suggests potential malicious activity but requires further analysis to confirm. Additionally, the indicator type is specified as ""malicious-activity"", categorizing it as a threat related to such behavior.

The description provided includes details about the registry key, specifically HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{045CE7DB-2160-4067-BB86-0D54E20FA95D}, which is used for user-level persistence and execution of Kazuar payloads. This suggests that the indicator may be related to a malicious software or tool, such as Kazuar.

The description also includes notes about the registry key, highlighting its role in user-level persistence and execution, which could indicate potential malicious activity. The external references and goals fields are not specified, leaving these details unclear without further information."
,2026-01-20T20:13:24.917542Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{5806CA31-7A57-4125-AC69-4D597BD5FE38}
Confidence: medium
Notes: Registry key for COM object registration used for user-level persistence and execution of Kazuar payloads.",,,indicator--d8d0e59a-4340-4104-99a6-664098c7d962,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.917542Z,WINDOWS-REGISTRY-KEY: HKEY_CURRENT_USER\SOFTWARE\Classes\CLSID\{5806CA31-7A57-4125-AC69-4D597BD5FE38},[windows-registry-key:key = 'HKEY_CURRENT_USER\\SOFTWARE\\Classes\\CLSID\\{5806CA31-7A57-4125-AC69-4D597BD5FE38}'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.917542Z,,"The object contains a Windows Registry Key that is associated with the execution of malicious payloads, specifically Kazuar payloads. This registry key, identified by the CLSID {5806CA31-7A57-4125-AC69-4D597BD5FE38}, is used for user-level persistence and has a medium level of confidence. The object is classified as an indicator of malicious activity. Its pattern matches a specific Windows Registry Key structure."
,2026-01-20T20:13:24.917852Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC}
Confidence: medium
Notes: Registry key for COM object registration used for machine-wide persistence and execution of Kazuar payloads.",,,indicator--b9ccef4b-433f-4b26-9deb-c0f08731a105,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.917852Z,WINDOWS-REGISTRY-KEY: HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC},[windows-registry-key:key = 'HKEY_LOCAL_MACHINE\\SOFTWARE\\Classes\\CLSID\\{D6BCEDD7-8E53-4769-9826-24954C975AAC}'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.917852Z,,"The object contains information about a Windows registry key that is identified as malicious activity, specifically related to the execution of Kazuar payloads. This registry key is used for machine-wide persistence and has been assigned a medium confidence level. The key belongs to a COM object registration and is located at HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{D6BCEDD7-8E53-4769-9826-24954C975AAC}. 

The indicator type associated with this registry key is ""malicious-activity"", suggesting that it has been identified as a potential threat. The object's description provides further details about its purpose, indicating that it is used for the machine-wide persistence and execution of Kazuar payloads. There are no specific malware types or tool types associated with this registry key.

Additionally, there is no information available on the primary motivation or sophistication level of this threat, nor is there any indication of external references, family affiliations, kill chain phases, or threat actor types."
,2026-01-20T20:13:24.921722Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{045CE7DB-2160-4067-BB86-0D54E20FA95D}
Confidence: medium
Notes: Registry key for COM object registration used for machine-wide persistence and execution of Kazuar payloads.",,,indicator--d89de5c6-b823-447e-927a-b66adbf6f0ee,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.921722Z,WINDOWS-REGISTRY-KEY: HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{045CE7DB-2160-4067-BB86-0D54E20FA95D},[windows-registry-key:key = 'HKEY_LOCAL_MACHINE\\SOFTWARE\\Classes\\CLSID\\{045CE7DB-2160-4067-BB86-0D54E20FA95D}'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.921722Z,,"The object contains a registry key for COM object registration used for machine-wide persistence and execution of Kazuar payloads, classified as malicious activity. This specific indicator is associated with the threat actor type that uses this registry key to carry out its objectives. The primary motivation behind this registry key is not specified in the data provided.

The registry key itself is a Windows-specific indicator, indicating a potential security risk for systems running this code. Its structure follows a standard format for STIX pattern notation, making it easy to integrate into threat intelligence systems and tools. The object's creation and modification timestamps are synchronized across all relevant metadata fields, providing a clear picture of its history.

The object is not part of any family or category based on the data provided, suggesting that each instance of this registry key should be evaluated separately for potential malicious activity."
,2026-01-20T20:13:24.922060Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Indicator of Compromise: windows-registry-key - HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{5806CA31-7A57-4125-AC69-4D597BD5FE38}
Confidence: medium
Notes: Registry key for COM object registration used for machine-wide persistence and execution of Kazuar payloads.",,,indicator--fad1589c-972b-46b3-843f-5ff0d00be809,,"[""malicious-activity""]",,,,2026-01-20T20:13:24.922060Z,WINDOWS-REGISTRY-KEY: HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID\{5806CA31-7A57-4125-AC69-4D597BD5FE38},[windows-registry-key:key = 'HKEY_LOCAL_MACHINE\\SOFTWARE\\Classes\\CLSID\\{5806CA31-7A57-4125-AC69-4D597BD5FE38}'],stix,2.1,,,2.1,,,indicator,2026-01-20T20:13:24.922060Z,,"The object contains a registry key for COM object registration used for machine-wide persistence and execution of Kazuar payloads, which is classified as a malicious activity. This registry key holds the identifier {5806CA31-7A57-4125-AC69-4D597BD5FE38} under HKEY_LOCAL_MACHINE\SOFTWARE\Classes\CLSID.

The object's description suggests that it is associated with a specific malware payload, indicating its potential as a threat to machine security. The confidence level for this registry key is medium, suggesting that it may be worth investigating further.

The pattern associated with this registry key matches the Stix format and has been assigned version 2.1. This pattern is likely used to detect and identify similar malicious activity in the future.

Overall, the object's characteristics indicate its potential as a threat to machine security, making it a valuable piece of information for security analysts and researchers."
,2026-01-20T20:14:13.629081Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"The Turla Kazuar v3 loader campaign begins with the execution of a VBScript file named 8RWRLT.vbs. This script is clean and unobfuscated, suggesting it was deployed on a system that the attacker already had access to, possibly via prior compromise. The VBScript orchestrates the creation of multiple directories under %LOCALAPPDATA%\Programs\HP\Printer\Driver and downloads several files from a remote server. It also executes the downloaded legitimate HP printer installer and sets up persistence. The use of VBScript as the initial execution vector allows the threat actor to leverage Windows-native scripting capabilities for file system manipulation, network communication, and process execution, all while avoiding immediate detection due to the script's benign appearance.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1059/005/"", ""external_id"": ""T1059.005""}]",,attack-pattern--e3c9ed50-8524-e987-7e91-dc140c8b2462,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""execution""}]",,2026-01-20T20:14:13.629081Z,Command and Scripting Interpreter: VBScript,,,,,,2.1,,,attack-pattern,,,"The object contains information about an attack pattern known as ""Command and Scripting Interpreter: VBScript"". This attack pattern involves the use of a Visual Basic Scripting (VBScript) file named 8RWRLT.vbs to orchestrate the creation of multiple directories and download files from a remote server. The script is clean and unobfuscated, suggesting that it was deployed on a system that the attacker already had access to, possibly via prior compromise.

The VBScript executes a legitimate HP printer installer and sets up persistence, allowing the threat actor to leverage Windows-native scripting capabilities for file system manipulation, network communication, and process execution. The use of VBScript as the initial execution vector enables the threat actor to avoid immediate detection due to its benign appearance.

Additionally, the attack pattern is linked to external references from the Mitre-Attack database, specifically technique T1059/005."
,2026-01-20T20:14:13.629199Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Persistence in this campaign is achieved by creating a registry Run entry under HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Run. The entry points to the legitimate signed HP printer driver installer (hpbprndi.exe) that was previously downloaded and placed in the %LOCALAPPDATA%\Programs\HP\Printer\Driver directory. By leveraging a trusted binary for persistence, the attackers ensure that their loader is executed every time the user logs in, blending malicious activity with legitimate software to evade detection and maintain access across reboots.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1547/001/"", ""external_id"": ""T1547.001""}]",,attack-pattern--a36513ba-257a-952b-c829-8254864edc98,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""persistence""}]",,2026-01-20T20:14:13.629199Z,Scheduled Task/Job: Registry Run Keys / Startup Folder,,,,,,2.1,,,attack-pattern,,,"The object contains information about a specific attack pattern known as ""Scheduled Task/Job: Registry Run Keys / Startup Folder."" This type of attack utilizes the Windows registry to persist on the system, allowing attackers to execute malicious code every time the user logs in. The persistence is achieved by creating a registry run entry that points to the legitimate signed HP printer driver installer executable (hpbprndi.exe), which was previously downloaded and placed in a specific directory. This tactic blends malicious activity with legitimate software to evade detection and maintain access across reboots.

The attackers leverage a trusted binary for persistence, ensuring their loader is executed every time the user logs in. The use of registry run keys and startup folders makes it challenging for security systems to detect and remove this type of malware. According to external references, this attack pattern is documented in the Mitre Attack technique T1547.001.

The primary goal of this attack pattern appears to be persistence on the system, allowing attackers to maintain access across reboots. The sophistication level of this tactic is not explicitly stated, but it is likely to be moderate to high due to its use of trusted binaries and registry run keys."
,2026-01-20T20:14:13.629264Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"The VBScript downloads multiple files from the attacker's server (185.126.255[.]132) into the newly created directory structure. These files include a legitimate HP printer installer, a malicious loader DLL, and several encrypted payloads. The script uses WinHttp.WinHttpRequest.5.1 and ADODB.Stream to retrieve and save these files locally. This technique enables the attacker to stage all necessary components for further exploitation, leveraging native Windows objects to avoid detection and bypass security controls that may block non-native downloaders.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1105/"", ""external_id"": ""T1105""}]",,attack-pattern--182cb842-ff8b-a8d7-aa43-448981d9c4f7,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""command-and-control""}]",,2026-01-20T20:14:13.629264Z,Ingress Tool Transfer,,,,,,2.1,,,attack-pattern,,,"The object contains information about a cyber attack pattern known as ""Ingress Tool Transfer."" This attack involves the attacker downloading multiple files from their server, including a legitimate HP printer installer, a malicious loader DLL, and several encrypted payloads. The script uses native Windows objects to retrieve and save these files locally, allowing the attacker to stage all necessary components for further exploitation without being detected.

The technique employed in this attack leverages WinHttp.WinHttpRequest.5.1 and ADODB.Stream to download the files, which enables the attacker to avoid detection by security controls that may block non-native downloaders. This method also allows the attacker to bypass security measures, making it a sophisticated attack pattern.

The attack pattern is linked to a specific technique described in Mitre-Attack (T1105), and its primary motivation is not explicitly stated. The sophistication level of this attack pattern is classified as unknown.

In summary, ""Ingress Tool Transfer"" is an advanced cyber attack pattern that utilizes native Windows objects to download files from the attacker's server without being detected."
,2026-01-20T20:14:13.629589Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"To execute the malicious loader (hpbprndiLOC.dll), the script runs the legitimate, signed HP printer driver installer (hpbprndi.exe). This installer is designed to load DLLs from its working directory, allowing the attacker to sideload their malicious DLL under the guise of a trusted process. This technique abuses the trust relationship between the signed executable and the operating system, enabling privilege escalation and stealthy execution of malicious code without triggering standard security warnings.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1574/002/"", ""external_id"": ""T1574.002""}]",,attack-pattern--7fb1596b-5cc3-1c99-ea3d-94473a2b8935,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""privilege-escalation""}]",,2026-01-20T20:14:13.629589Z,DLL Side-Loading,,,,,,2.1,,,attack-pattern,,,"The object contains information about a specific type of attack pattern called DLL Side-Loading. This attack pattern involves executing a malicious loader by running a legitimate, signed HP printer driver installer that is designed to load DLLs from its working directory. The attacker can use this technique to sideload their malicious DLL under the guise of a trusted process, taking advantage of the trust relationship between the signed executable and the operating system.

This abuse of trust enables privilege escalation and stealthy execution of malicious code without triggering standard security warnings. The attack pattern is associated with the MITRE ATT&CK framework, specifically with technique T1574/002, which is related to the use of DLLs in this way.

The primary motivation behind this attack pattern appears to be the ability to carry out malicious activities without being detected by security software or warnings. However, further information on the primary motivation is not available. The sophistication level of this attack pattern is currently unknown."
,2026-01-20T20:14:13.629666Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"The native loader DLL (hpbprndiLOC.dll) contains heavily obfuscated code, including fake API calls, junk control flow statements, and encrypted strings using a XOR-based algorithm. This obfuscation is designed to hinder static and dynamic analysis, increase the time required for reverse engineering, and evade signature-based detection by security solutions. By embedding real code between layers of junk logic and encrypting critical strings, the attackers significantly complicate efforts to understand and mitigate their malware.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1027/"", ""external_id"": ""T1027""}]",,attack-pattern--29fd0255-a3bd-96ba-5d8d-6e485f1232e2,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""defense-evasion""}]",,2026-01-20T20:14:13.629666Z,Obfuscated Files or Information,,,,,,2.1,,,attack-pattern,,,"The object contains an obfuscation technique used by attackers to hinder static and dynamic analysis of malware. This technique involves embedding real code between layers of junk logic, making it difficult for security solutions to detect the malware.

The obfuscation method also includes encrypting critical strings using a XOR-based algorithm, which complicates efforts to understand and mitigate the malware. By doing so, attackers significantly increase the time required for reverse engineering and evade signature-based detection by security solutions.

This technique is categorized under attack pattern T1027 in the Mitre-Attack framework, where it is described as a defense evasion tactic. The obfuscation of files or information is used to achieve this goal, making it difficult for defenders to detect and analyze the malware.

In summary, the object describes an advanced obfuscation technique used by attackers to evade detection and analysis, which involves encrypting critical strings using a XOR-based algorithm and embedding real code between layers of junk logic."
,2026-01-20T20:14:13.629722Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"The VBScript collects detailed system information from the victim machine, including operating system name and version, computer uptime, processor architecture, computer and user name, user domain, and a list of running processes. This information is gathered using WMI queries and environment variables, providing the attacker with a comprehensive profile of the infected host. Such profiling enables tailored follow-up actions and helps the attacker assess the value and suitability of the compromised system for further exploitation.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1082/"", ""external_id"": ""T1082""}]",,attack-pattern--1aadd1c4-0f97-4195-587d-67d229fb8ce1,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""discovery""}]",,2026-01-20T20:14:13.629722Z,System Information Discovery,,,,,,2.1,,,attack-pattern,,,"The object contains detailed information about an attack pattern known as System Information Discovery. This attack pattern is characterized by its goal of collecting extensive system information from a victim machine, including operating system name and version, computer uptime, processor architecture, computer and user name, user domain, and a list of running processes. The attacker gathers this information using WMI queries and environment variables.

The collected data provides the attacker with a comprehensive profile of the infected host, allowing them to tailor their follow-up actions and assess the value and suitability of the compromised system for further exploitation. This attack pattern is categorized under the MITRE ATT&CK framework as part of the discovery phase.

In terms of external references, this attack pattern has been documented by Mitre-ATTACK and is associated with technique T1082. No specific malware types or patterns are associated with this attack pattern, but it does involve the use of tools that can execute WMI queries and gather system information."
,2026-01-20T20:14:13.629793Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"The script enumerates all files and folders within the newly created %LOCALAPPDATA%\Programs\HP\Printer\Driver directory, including their creation and last modified dates. This information is collected using the Scripting.FileSystemObject and is likely used to verify the successful deployment of malicious components, as well as to provide the attacker with an inventory of local assets for further manipulation or exfiltration.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1083/"", ""external_id"": ""T1083""}]",,attack-pattern--e0eb7569-650b-5ac4-dc4c-0614ba450c47,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""discovery""}]",,2026-01-20T20:14:13.629793Z,File and Directory Discovery,,,,,,2.1,,,attack-pattern,,,"The object contains information about an attack pattern identified by the identifier 'e0eb7569-650b-5ac4-dc4c-0614ba450c47'. This attack pattern is categorized as a type of malicious activity, specifically related to discovering files and directories within a particular directory structure.

The description of the attack pattern reveals that it enumerates all files and folders within the newly created %LOCALAPPDATA%\\Programs\\HP\\Printer\\Driver directory. The information collected includes creation and last modified dates, which are likely used by attackers to verify successful deployment of malicious components and provide an inventory of local assets for further manipulation or exfiltration.

The attack pattern is linked to external references from the MITRE ATT&CK framework, with a specific technique identified as T1083. This suggests that the attack pattern is part of a larger campaign aimed at exploiting vulnerabilities in software systems.

The primary motivation behind this attack pattern appears to be related to file and directory discovery, which could enable attackers to gather intelligence about the system's configuration and identify potential targets for further attacks. However, without additional information on the sophistication level of the attacker or their goals, it is difficult to determine the full scope of the threat.

The attack pattern has a specific type classification and does not seem to be associated with any particular family of malware or tool types."
,2026-01-20T20:14:13.629849Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"After collecting system and directory information, the VBScript sends the data to the attacker's server via an HTTP POST request to https://185.126.255[.]132/requestor.php. The exfiltrated data includes OS details, user and domain information, process list, and file inventory. By using standard HTTP POST requests with custom headers, the attackers blend their exfiltration traffic with legitimate web traffic, reducing the likelihood of detection by network monitoring solutions.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1041/"", ""external_id"": ""T1041""}]",,attack-pattern--1a318bb6-79b6-0366-00e5-26086e2476c0,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""exfiltration""}]",,2026-01-20T20:14:13.629849Z,Exfiltration Over C2 Channel,,,,,,2.1,,,attack-pattern,,,"The object contains information about an attack pattern known as Exfiltration Over C2 Channel. This attack involves collecting system and directory information, as well as user and domain information, process list, and file inventory, which is then sent to the attacker's server via an HTTP POST request.

To avoid detection by network monitoring solutions, the attackers use standard HTTP POST requests with custom headers that blend their exfiltration traffic with legitimate web traffic. The attack pattern is categorized under the Mitre Attack technique T1041.

The purpose of this attack is not specified in the provided information, but it falls under the Exfiltration kill chain phase as indicated by its association with Mitre Attack."
,2026-01-20T20:14:13.630896Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"The Turla developers employ a control flow redirection trick within the native loader DLL to execute malicious code in the middle of a legitimate function. This form of process injection manipulates the execution flow of the host process, allowing the injected code to run stealthily within the context of a trusted binary. Such techniques are used to evade runtime detection and complicate forensic analysis, as the malicious actions are interleaved with legitimate process activity.","[{""source_name"": ""mitre-attack"", ""url"": ""https://attack.mitre.org/techniques/T1055/013/"", ""external_id"": ""T1055.013""}]",,attack-pattern--b88923a8-b139-3c26-530f-c5a766237ae2,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""defense-evasion""}]",,2026-01-20T20:14:13.630896Z,Process Injection: Control Flow Hijacking,,,,,,2.1,,,attack-pattern,,,"The object contains information about a specific attack pattern known as ""Process Injection: Control Flow Hijacking"". This technique involves manipulating the execution flow of a host process to execute malicious code stealthily within the context of a trusted binary. The attackers employ a control flow redirection trick within the native loader DLL to carry out this manipulation.

This type of process injection allows the injected code to run undetected, making it challenging for runtime detection systems and complicating forensic analysis. The malicious actions are interleaved with legitimate process activity, further evading detection. 

The attack pattern is categorized under the MITRE ATT&CK framework, specifically falling under the ""defense-evasion"" phase of the kill chain. This technique is used to evade runtime detection and complicate investigation, making it a sophisticated method employed by attackers."
,2026-01-20T20:14:13.631360Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"In this campaign, the upgraded Kazuar v3 loader leverages the Component Object Model (COM) to perform patchless bypasses of Event Tracing for Windows (ETW) and the Antimalware Scan Interface (AMSI). By abusing COM interfaces rather than patching system DLLs directly, the loader disables or evades these security mechanisms without altering code on disk, making detection and remediation significantly more difficult. This advanced evasion technique is specific to Turla’s implementation and demonstrates a sophisticated understanding of Windows internals.",,,attack-pattern--4850470e-0416-d1bb-241b-7bb15a864c1d,,,,"[{""kill_chain_name"": ""mitre-attack"", ""phase_name"": ""defense-evasion""}]",,2026-01-20T20:14:13.631360Z,Patchless ETW and AMSI Bypass via COM Abuse,,,,,,2.1,,,attack-pattern,,,"The object contains a description of an advanced evasion technique used by the Turla threat actor to bypass security mechanisms on Windows systems. This technique leverages the Component Object Model (COM) to perform patchless bypasses of Event Tracing for Windows (ETW) and the Antimalware Scan Interface (AMSI). By abusing COM interfaces, the attacker disables or evades these security mechanisms without altering code on disk, making detection and remediation significantly more difficult. This approach is specific to Turla's implementation and demonstrates a sophisticated understanding of Windows internals."
"[""Kazuar v3"", ""Turla Kazuar""]",2026-01-20T20:14:23.395182Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Kazuar is a sophisticated backdoor and remote-access trojan attributed to the Turla group. In this attack, its v3 loader is deployed via DLL sideloading and is used to establish persistence, evade security solutions, and enable remote control of the infected system.",,,malware--2f707419-42dc-75d9-ca01-50b63c25f0e3,,,True,,"[""backdoor"", ""remote-access-trojan""]",2026-01-20T20:14:23.395182Z,Kazuar,,,,,,2.1,,,malware,,"[""remote-access"", ""persistence"", ""anti-analysis"", ""command-and-control"", ""data-exfiltration""]","The object contains information about a sophisticated malware known as Kazuar, which is attributed to the Turla group. Kazuar is classified as both a backdoor and a remote-access trojan. Its v3 loader is deployed via DLL sideloading to establish persistence on infected systems, evade security solutions, and enable remote control of the system.

Kazuar's primary functionality includes evading analysis and providing command-and-control capabilities for data exfiltration. The malware is sophisticated, making it challenging to detect and remove from infected systems. It has been identified as part of the Turla group, which is known for its advanced cyber threats.

In terms of its characteristics, Kazuar's malware types include backdoors and remote-access trojans. Its goals and motivations are not explicitly stated in this information, but it is clear that the primary purpose of Kazuar is to facilitate malicious activities on infected systems.

The object also provides details about the capabilities of Kazuar, including its ability to provide persistence, anti-analysis evasion, command-and-control functionality, and data exfiltration. This suggests that Kazuar is a highly adaptable and versatile malware that can be used for a variety of malicious purposes.

Overall, the information provided about Kazuar highlights its sophistication and potential threat to computer systems. Its use of DLL sideloading and deployment via v3 loader make it a challenging target for security solutions."
"[""Primitive Bear""]",2026-01-20T20:14:23.395270Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,"Gamaredon is a threat group known for deploying backdoors and remote-access trojans, often in collaboration with Turla. The article references a campaign involving both Gamaredon and Turla, implying Gamaredon malware may be present in the infection chain.",,,malware--b97802e1-eb72-0159-2e5b-cbe1c2a6a946,,,True,,"[""backdoor"", ""remote-access-trojan""]",2026-01-20T20:14:23.395270Z,Gamaredon,,,,,,2.1,,,malware,,"[""remote-access"", ""data-exfiltration"", ""command-and-control""]","The object contains information about a specific threat actor group known as Gamaredon. Gamaredon is a threat group that has been identified for deploying backdoors and remote-access trojans, often working in collaboration with another threat actor group called Turla. The group's activities have led to the presence of their malware within an infection chain.

Gamaredon's primary focus appears to be on deploying malicious software designed to facilitate various types of cyber attacks, including data exfiltration and command-and-control operations. Their tactics are believed to involve collaborating with other threat actors, such as Turla, which suggests a sophisticated level of coordination and cooperation within the cybersecurity community.

The malware types associated with Gamaredon include backdoors and remote-access trojans, both of which can be used to gain unauthorized access to systems and provide attackers with elevated privileges. 

Overall, Gamaredon is considered a threat actor group that poses significant risks to individuals and organizations due to their expertise in deploying sophisticated malware designed to facilitate various types of cyber attacks."
"[""Snake"", ""Uroburos"", ""Venomous Bear"", ""Waterbug"", ""KRYPTON""]",2026-01-20T20:14:30.688666Z,identity--14d618a2-4cb2-85e1-a694-a9dc06618053,Turla is explicitly mentioned as the developer and operator of the Kazuar v3 loader and backdoor analyzed in this article. The group is responsible for deploying sophisticated malware using advanced evasion and persistence techniques as part of this campaign.,,"[""Deploy Kazuar v3 backdoor"", ""Evade security solutions"", ""Establish persistence"", ""Collect victim system information""]",threat-actor--be1ae0b5-f0ae-aef5-8902-51bacff8b106,,,,,,2026-01-20T20:14:30.688666Z,Turla,,,,espionage,advanced,2.1,"[""nation-state""]",,threat-actor,,,"The object contains information about a threat actor known as Turla. This group is explicitly mentioned as the developer and operator of the Kazuar v3 loader and backdoor analyzed in an article, indicating that they are responsible for deploying sophisticated malware using advanced evasion and persistence techniques as part of their campaign.

Turla's primary motivation for deploying this malware appears to be espionage, suggesting that the group's main goal is to gather sensitive information from their victims' systems. The sophistication level of Turla's tactics suggests that the group has a high level of technical expertise, using advanced evasion and persistence techniques to evade security solutions and establish persistent access to compromised systems.

In terms of its goals, Turla aims to deploy a Kazuar v3 backdoor, evade security solutions, establish persistence on infected systems, and collect information about the victim's system. These objectives indicate that the group is highly motivated to gather intelligence from their victims' systems using advanced malware techniques."
