summary,id
"The object contains information about a ransomware-as-a-service (RaaS) group known as DragonForce. The group is active since 2023 and is primarily known for exploiting vulnerabilities in SimpleHelp RMM to infect systems.

DragonForce uses double extortion tactics, which involve exfiltrating data from the victim's system before encrypting it. They also utilize a Restic tool to encrypt the encrypted data, making it even more difficult for victims to recover their files.

The group operates public-facing blogs and data leak sites, where they publish stolen data to extort money from victims. This approach allows them to maintain an online presence while carrying out their malicious activities.

DragonForce is considered a RaaS group, meaning that they provide pre-built ransomware tools to other attackers who can purchase or rent these tools to carry out attacks on their own.",intrusion-set--081b8c46-7594-4402-9850-4c76a692c69e
"The object contains information about a cyber threat actor known as Calypso. Calypso is a China-linked APT (Advanced Persistent Threat) group that has been linked to various malicious activities.

Calypso's primary goal is espionage, and they also engage in data theft. They are known for using PlugX and its variants, including Talisman and MetaRAT, in their attacks against government, telecom, and maritime organizations.

The targets of Calypso's attacks include organizations in Japan, Russia, and other Asian countries. These threats have been observed across different regions, but the exact extent of their reach is not clear.

Notably, Calypso has been linked to a specific report from lacwatch that provides additional information on their activities.",intrusion-set--d9fcf4c9-32a3-41f0-8a50-4ac6110a6db2
"The object contains a detailed profile of the Space Pirates, a China-linked Advanced Persistent Threat (APT) group. The group is known for its malicious activities against Asian organizations, particularly those in Japan.

Space Pirates uses malware such as Talisman and MetaRAT to carry out their attacks. Their primary motivations include espionage and data theft.",intrusion-set--f0295be5-d3b1-4871-a0ec-1ba7ee2101e3
"The object contains information about a cyber threat actor known as RedFoxtrot. It is reported by Recorded Future to be a China-linked Advanced Persistent Threat (APT) group that utilizes Talisman malware in its attacks against government and enterprise organizations.

RedFoxtrot's primary objectives include espionage and data theft, indicating that the group aims to compromise sensitive information and intellectual property from targeted entities. The threat actor's methods involve using tailored malware solutions to gain unauthorized access to systems.

The threat actor has been identified through an external report by lacwatch, a reputable security monitoring source.",intrusion-set--13ff2fc8-53e7-435a-a01b-6a3b86f85c2d
"The object contains a detailed description of the Mustang Panda APT group, a China-linked threat actor known for its targeted attacks utilizing PlugX and its variants. The group is recognized for carrying out espionage and data theft operations.

Mustang Panda's primary activities involve using advanced tools such as PlugX and its variants in order to achieve their objectives. This indicates that the group relies heavily on sophisticated malware to execute their missions.",intrusion-set--df38821c-695b-4d10-aa55-5a05d668cf17
"The object contains information about APT10, a China-linked Advanced Persistent Threat (APT) group. 

APT10 is known for its use of PlugX and its variants in cyber espionage campaigns. The group's primary goal is espionage and data theft. 

A key piece of evidence supporting the existence of APT10 can be found in a report from LacWatch, a cybersecurity news outlet, which provides details about various APT groups.",intrusion-set--4865f33b-920f-4d55-8fd2-6fb25869a0dd
"The object contains information about a malicious Actor Profile (APT41) that is linked to China. APT41 is known for its involvement in cyber espionage and financially motivated attacks, primarily utilizing PlugX and its variants as tools of choice.

APT41's objectives are centered around espionage and financial gain, with the group employing various tactics to achieve these goals. The profile does not provide specific details on the group's first or last encounters, suggesting that there is limited publicly available information on their activities.

Notably, APT41 has been linked to a PlugX-based attack that was reported by LacWatch in 2025 as part of an assessment of known threat actor groups.",intrusion-set--431f285c-9b64-4191-bb3c-282e363fae60
"The object contains information about a cyber threat actor group known as LuoYu. LuoYu is a China-linked APT (Advanced Persistent Threat) group that has been involved in targeted attacks. The group primarily uses PlugX and its variants in their malicious activities.

LuoYu's goals include espionage and data theft, indicating that the group's primary motivation is to gather sensitive information from their targets while also stealing valuable data. 

The object lacks certain metadata fields, including country of origin, creation date, first seen date, last seen date, modified date, labels, primary motivation, resource level, roles, secondary motivations, and targets.",intrusion-set--3df715d9-dba9-4c28-be0f-8ec2b3907d4a
"The object contains information about an APT (Advanced Persistent Threat) group known as Naikon. The group is recognized for utilizing Remote Access Trojans (RATs) like Turian and RainyDay, which exhibit similarities in code to other well-known RATs such as MetaRAT and PlugX.

Naikon's primary focus is espionage, with the group aiming to gain unauthorized access to sensitive information.",intrusion-set--66941beb-2761-4c09-9aa3-21a12addd0e5
"The object contains information about an Advanced Persistent Threat (APT) group known as BackdoorDiplomacy. The group is associated with the use of Turian RAT, a type of remote access trojan that shares code similarities with other well-known APT tools such as MetaRAT and PlugX.

BackdoorDiplomacy is recognized for its espionage activities, indicating that the primary goal of this APT group is to gather sensitive information from targeted organizations. The object does not provide further details on the specific methods or techniques used by BackdoorDiplomacy to achieve these goals, but it highlights the group's sophisticated and potentially malicious capabilities.

The external reference provided in the metadata links back to a report on LacWatch, a Japanese cybersecurity news website, which provides more information about this APT group. However, the object does not delve into the details of this report or offer any additional insights beyond what is already mentioned.

Overall, the object serves as a brief introduction to BackdoorDiplomacy, an APT group known for its sophisticated and espionage-focused activities.",intrusion-set--11df7e74-da8a-4b6c-921e-f5d0e157dc16
"The object contains information about Kimsuky, a North Korean advanced persistent threat (APT) group. Kimsuky is known for targeting South Korean Android users with remote reset attacks and abusing the popular messaging app KakaoTalk.

Kimsuky's primary goals include espionage and disruption. The group has been identified as a significant threat to South Korea, particularly in relation to mobile devices and online communications.

The available information on Kimsuky is limited, but it appears that the group has been active since at least 2022, with evidence of their first campaign surfacing in that year. However, no specific date or time frame for when the group was first identified is available.

Kimsuky's methods involve using remote reset attacks to compromise Android devices and then abusing them for espionage purposes. The group also exploits vulnerabilities in popular messaging apps like KakaoTalk to further their goals.

In terms of its impact, Kimsuky has been linked to several high-profile incidents involving South Korean users, including remote reset attacks on Android devices. These attacks have resulted in significant disruptions to users' online activities and have raised concerns about the group's ability to carry out more sophisticated attacks in the future.

Overall, Kimsuky is a significant threat actor that poses a risk to South Korea's national security and online safety.",intrusion-set--69df4c33-8bbf-4fac-8eb6-af72c733d4cd
"The object contains information about a ransomware group known as Cl0p. The group lists major organizations as victims, including Logitech, The Washington Post, Cox Enterprises, Pan American Silver, LKQ Corporation, and Copeland. 

Cl0p is known for targeting Oracle EBS systems and other high-profile organizations, demonstrating its expertise in compromising complex networks. The group's primary motivations are financial gain and extortion.",intrusion-set--614498c4-b3f4-4f27-a80d-0dbcfd247106
"The object contains a detailed profile of Kimsuky, a North Korean threat actor. 

Kimsuky is focused on cyber-espionage, credential theft, and information operations, often employing spearphishing and credential harvesting tools to achieve its objectives. The primary motivation behind Kimsuky's actions is intelligence gathering.

Key aspects of the threat actor include:

*   Goals: Espionage and Credential Access
*   Primary Motivation: Intelligence Gathering

Kimsuky's methods are centered around cyber-attacks, with a focus on spearphishing and credential harvesting. 

The object does not contain information about Kimsuky's country of origin or specific regions targeted by the threat actor. However, it is classified as a nation-state threat.

In summary, Kimsuky is a North Korean threat actor focused on intelligence gathering through cyber-espionage, credential theft, and information operations.",intrusion-set--f2b4d705-6cc0-4d48-ba4b-1f25d3fd9507
"The object contains information about the Shai-Hulud threat actor, a group of actors responsible for compromising thousands of npm packages and exfiltrating secrets to public GitHub repositories. The primary motivation behind these attacks is financial gain.

The Shai-Hulud threat actor has several aliases, including ""Sha1-Hulud"". However, their country of origin is currently unknown due to incomplete or missing data.

The group's goals include exfiltrating secrets from CI/CD, cloud, and developer environments, as well as propagating malware via the npm supply chain. If these goals are not achieved, they also intend to cause destruction by deleting and wiping files.

Threat actors behind Shai-Hulud have been identified through various external sources, including Wiz and Aikido blogs. These reports provide insights into the tactics, techniques, and procedures (TTPs) employed by this threat actor.

The Shai-Hulud threat actor is characterized as having financial motivation and a range of targets across organizations. They are known to use different aliases and have been associated with npm supply chain attacks.",intrusion-set--332d44db-bc7b-40df-a3b7-ecba4151a240
"The object contains information about PlushDaemon, a China-aligned threat actor. The group is active since at least 2018 and has been engaged in espionage operations against various targets worldwide, including individuals and entities in China, Taiwan, Hong Kong, Cambodia, South Korea, the United States, and New Zealand.

PlushDaemon uses custom backdoors such as SlowStepper to gain unauthorized access to networks. The group also leverages adversary-in-the-middle attacks via network implants like EdgeStepper to hijack legitimate update mechanisms, compromising software updates and supply-chain attacks.

The primary motivation behind PlushDaemon's activities is espionage, with a secondary motivation of financial gain. The group has been identified by ESET Research as being responsible for compromises on network devices for adversary-in-the-middle attacks.",intrusion-set--df7bf2c4-d5b0-49c8-a597-95ccc7cf6e24
"The object contains information about Gamaredon, a Russian-aligned advanced persistent threat (APT) group. Gamaredon is believed to be part of Russia's Federal Security Service (FSB) 18th Information Security Center and has been active since at least 2013.

The group primarily focuses on cyber espionage, with more than 5000 cyber-attacks conducted against Ukrainian government agencies and expanded operations targeting NATO member states. The aim of these operations is likely to disrupt military aid to Ukraine.

Gamaredon's primary motivation is espionage, while their secondary motivation involves disruption. The group uses a toolset that includes various spyware tools, as highlighted in research by ESET. 

The group has been identified by the Security Service of Ukraine and other sources, including ESET's analysis toolset used for spyware analysis on Ukraine in 2022-2023.

Gamaredon is characterized as an advanced persistent threat (APT) group with a focus on cyber espionage and hybrid warfare, making it a significant concern for global security.",intrusion-set--b4e0033f-ebde-4785-b7a1-2e4cf9d0206a
"The object contains information about the Lazarus Group, a state-sponsored threat actor believed to operate under North Korea's government. The group is active since 2009 and has undergone significant shifts in its operations over the years.

Initially, the Lazarus Group focused on cyber espionage and destructive attacks, but later shifted towards financially motivated operations. This change in strategy is linked to the group's involvement with North Korea's Reconnaissance General Bureau (RGB). 

The group has been responsible for high-profile cryptocurrency thefts and espionage campaigns. The FBI attributes several notable cases to Lazarus, including the theft of $41 million from Stake.com and the hacking of WazirX, resulting in losses worth over $235 million.

Lazarus Group's primary motivations include cyber espionage and financial gain. While financial gain is a key motivation, sabotage is also seen as a secondary motivation.

The object provides details on Lazarus Group's activities, including its aliases (""Lazarus"" and ""Hidden Cobra""), country of origin (North Korea), and the sources referencing the group's involvement in various operations.",intrusion-set--a9b884bb-d0a8-4d6e-b517-ecaa516ac209
"The object contains information about Kimsuky, a North Korean Advanced Persistent Threat (APT) group. The group is believed to have been active since around 2012 and operates under the Reconnaissance General Bureau (RGB). 

Kimsuky specializes in advanced cyber-espionage campaigns, primarily targeting government entities and consumer-facing organizations. Their primary motivation for these activities is espionage.

The APT group's goals include conducting cyber espionage, with no indication of secondary motivations or roles.",intrusion-set--7da07726-91d8-4fcf-86c4-17cc7b7f1eb7
"The object contains information about a state-sponsored Advanced Persistent Threat (APT) group called DoNot. DoNot is believed to have been active since 2013 and has ties to the Indian government, with its primary focus on cyber espionage.

DoNot's goals include conducting cyber espionage, and it is considered a nation-state actor. The group's activities are monitored by external references such as Amnesty International, which reported on a targeted individual being spied upon by DoNot in 2021.

The group's motivations and secondary motivations are not clearly defined, but its primary motivation is espionage. DoNot is classified as a threat actor that operates at the nation-state level, indicating its sophisticated and state-backed nature.

Overall, DoNot is a significant APT group with ties to the Indian government, actively engaged in cyber espionage and other malicious activities.",intrusion-set--c7d42dee-b59c-4688-aea6-288dd97a6186
"The object contains information about a state-sponsored Advanced Persistent Threat (APT) group known as SideWinder. The APT group is believed to have been active since 2012 and is primarily focused on cyber espionage.

SideWinder has ties to the Indian government, indicating that it may be receiving support or guidance from the government itself. Its primary motivation for engaging in cyber activities is espionage, with a specific goal of gathering sensitive information.

The APT group's activities have been documented by various sources, including AT&T Cybersecurity, which published a report on the group's tactics and techniques in 2020. The report provides valuable insights into SideWinder's operations and its methods for infiltrating computer systems.

SideWinder is considered a nation-state actor, meaning that it is likely to be sponsored or supported by the Indian government. Its activities are focused on gathering sensitive information from various targets, including government agencies, businesses, and individuals.

Overall, SideWinder is a sophisticated APT group that poses a significant threat to national security and individual privacy. Its ties to the Indian government make it even more concerning, as it may be receiving support or guidance from within the government itself.",intrusion-set--3eabf971-4ce6-4a9e-abf8-58e95a5a1528
"The object contains information about Storm-2603, a financially motivated threat cluster identified by cybersecurity experts. 

Storm-2603 is a threat cluster that exploits vulnerabilities in SharePoint to deliver web shells, loaders, and Warlock ransomware. This malicious activity has been tracked by Singapore government advisories, which have provided valuable insights into the tactics, techniques, and procedures (TTPs) used by this threat actor.

The primary motivation behind Storm-2603's actions is financial gain, with the threat actors aiming to exploit vulnerabilities in SharePoint to deliver malware and extort money from victims. 

However, it appears that Storm-2603 also has a secondary motivation or motivation, which is not explicitly stated in the provided metadata. Nevertheless, the fact that Singapore government advisories have taken notice of this threat cluster suggests that its activities are significant enough to warrant attention from cybersecurity experts.

The other metadata fields, such as country, first_seen, last_seen, and regions, are not filled with specific information, which may be due to various reasons such as lack of data or the threat actor's attempts to conceal their activities.",intrusion-set--f682adc7-959b-4703-9e40-94983152d817
"The object contains information about a sophisticated cyber threat actor known as ForumTroll. ForumTroll is an advanced persistent threat (APT) group that has been active since at least 2022, primarily targeting organizations and individuals in Russia and Belarus.

The group's tactics, techniques, and procedures (TTPs) include spear phishing, malicious archives, and the use of custom and commercial malware implants. Notable tools used by ForumTroll include LeetAgent, Dante spyware, and the Tuoni framework. The group has also exploited vulnerabilities such as CVE-2025-2783 in Google Chrome to gain access to compromised systems.

ForumTroll's primary motivation is espionage, with secondary goals of data theft and compromising targeted individuals and organizations. The group's activities have been linked to various malicious operations, including the exploitation of COM Hijacking for persistence.

The group's tactics are characterized by the use of custom-made malware, spear phishing, and other advanced techniques designed to evade detection. ForumTroll has also been known to use legitimate software as a means of delivering malware, making it challenging to detect their activities.

In terms of its threat actor type, ForumTroll is classified as an APT group, indicating that it is a sophisticated nation-state-sponsored threat actor. The group's primary motivation is espionage, with secondary goals of data theft and compromising targeted individuals and organizations.

Overall, ForumTroll is considered a significant cyber threat actor due to its advanced TTPs, use of custom-made malware, and exploitation of vulnerabilities in popular software.",intrusion-set--2a929ec0-0ea2-40ea-a0e0-26f52ec4215b
"The object contains information about Scattered LAPSUS$ Hunters (SLH), a federated cybercriminal brand. 

Scattered LAPSUS$ Hunters is a group that emerged in August 2025, appropriating reputational assets from other groups. The group operates primarily on Telegram and uses cycles of channel creation and removal to maintain public presence.

This group blends technical signaling and social performance, focusing on data theft, extortion, and credential harvesting. They often use AI-automated vishing and spearphishing in their attacks. 

SLH has announced an Extortion-as-a-Service (EaaS) model and claims capabilities in exploit development targeting SaaS, CRM, and database systems.

The group is characterized by fluid collaboration, brand-sharing, and situational alliances with other The Com-adjacent clusters.",intrusion-set--41d684c3-0775-40e8-b176-3c6822f2569c
"The object contains information about the Lazarus Group, a North Korean threat actor linked to various malicious activities. The group is also known by other aliases, including APT38, Hidden Cobra, and Labyrinth Chollima.

The Lazarus Group has been involved in several notable campaigns, including the 'Contagious Interview' campaign and the development of the Tsunami-Framework for cryptocurrency theft. This framework has been used to steal cryptocurrencies from various targets.

According to external references, the Lazarus Group's activities have been documented by HiSolutions Research Blog, which has published research on the group's involvement in the 'Tsunami' attacks.

The primary motivation behind the Lazarus Group's actions is believed to be cryptocurrency theft, although it is worth noting that the group may also have other secondary motivations. The group's goals and targets are not explicitly stated, but it is known to target organizations and individuals involved in cryptocurrency transactions.

In terms of its threat actor type, the Lazarus Group is considered an Advanced Persistent Threat (APT) group. It is also linked to North Korea, which suggests that the group may be associated with the country's government or military.

Overall, the Lazarus Group is a sophisticated threat actor that has been involved in several high-profile malicious activities, including cryptocurrency theft and espionage.",intrusion-set--9e87d3ca-6eb2-4f61-ac73-79d5fd92cb13
"The object contains information about APT41, a highly skilled threat actor group known for their prolific cyber espionage and financially motivated cybercrime activities. 

APT41 has been active since at least 2007 and targets a wide range of sectors, including U.S. state governments, shipping, logistics, technology, and media. Their operations feature persistence, living off the land, multi-stage payload delivery, credential theft, and defense evasion through obfuscation and stealthy exfiltration to cloud services.

The group is noted for its agility in weaponizing vulnerabilities, including rapid exploitation of newly disclosed flaws such as Log4Shell (CVE-2021-44228). They use both web-based and DNS-based C2 channels, proxies, and encrypted payloads to maintain resilient communication. 

APT41's tactics, techniques, and procedures (TTPs) include:

*   Living off the land: Using existing system tools and applications to carry out their operations.
*   Multi-stage payload delivery: Delivering multiple stages of malware or other malicious payloads to achieve their goals.
*   Credential theft: Stealing sensitive information such as login credentials and encryption keys.

The group's primary motivation is espionage, with a secondary motivation of financial gain. APT41 has been linked to several notable cyber attacks and incidents in recent years, including the exploitation of Log4Shell and other vulnerabilities.

In terms of their aliases, APT41 has been known by multiple names over the years, including Wicked Panda, Brass Typhoon, BARIUM, Amoeba, Bronze Atlas, Blackfly, Double Dragon, Earth Baku, G0044, Grayfly, HOODOO, LEAD, Leopard Typhoon, Red Kelpie, TA415, TG-2633, and Winnti.",intrusion-set--aef03c54-ed36-4a0c-b2c9-897ef9eba00b
"The object contains information about a threat actor group known as Scattered Spider. The group is responsible for several high-profile attacks, including the Gainsight breach and the Salesloft Drift hack.

Scattered Spider leverages supply chain attacks to target OAuth integrations and API keys, allowing them to exfiltrate sensitive data from their victims. This tactic enables the group to extort money from its targets in exchange for not releasing the stolen information publicly.

The primary goals of Scattered Spider are to steal data, extort money from victims, and expose the stolen information publicly. The group's motivations appear to be primarily driven by financial gain, as they use their attacks to extort money from their targets.

Scattered Spider is known under several aliases, including ""Scattered Lapsus$ Hunters"" and ""ShinyHunters."" This suggests that the group may have undergone a rebranding or have used different names for their operations. However, without further information, it is unclear whether these aliases refer to distinct groups or simply variations of the same threat actor.

The object does not provide any additional details about Scattered Spider's tactics, techniques, and procedures (TTPs), but its use of supply chain attacks to target OAuth integrations and API keys suggests a sophisticated level of expertise.",intrusion-set--eff3e122-a239-4100-a5fc-89e837df2242
"The object contains information about a Chinese state-sponsored threat group known as Earth Lumia. This threat group has been observed exploiting the React2Shell vulnerability (CVE-2025-55182) to carry out its malicious activities.

Earth Lumia is distinguished by its use of this specific vulnerability, which is noted in external references from reputable sources such as AWS. The primary method through which this threat group operates involves the exploitation of a particular vulnerability, indicating that it utilizes exploits and other forms of attack techniques related to this specific weakness.

There are no further details available on Earth Lumia's goals, first seen date, last seen date, modified date, labels, or resource level.",intrusion-set--4eca8b12-cfca-48c2-9bad-7c23827815c7
"The object contains a detailed description of the Jackpot Panda threat group, which is identified as a Chinese state-sponsored group. The primary exploit method used by this group is the React2Shell vulnerability (CVE-2025-55182). 

According to external references, including AWS security blog post, the group has been rapidly exploiting the React2Shell vulnerability since its identification. 

The Jackpot Panda threat actor's motivations and goals are not explicitly stated in the provided data.",intrusion-set--4eb3bf13-61b5-41c4-bc6b-c65f6fc89c0d
"The object contains information about a threat group called BRONZE SNOWDROP. 

BRONZE SNOWDROP is identified as a Chinese state-sponsored threat group that has been observed deploying specific types of malware, including SNOWLIGHT and VShell malware, during the React2Shell exploitation technique. This indicates that the primary motivation behind this threat group's activities may be to leverage compromised systems for malicious purposes.

The only publicly available reference for BRONZE SNOWDROP is provided by Secureworks, with a link available on their website that can be accessed to learn more about this threat actor in greater detail.",intrusion-set--ee20d664-8abf-4597-b477-d0681222c3e6
"The object contains information about an intrusion set called ""Contagious Interview"", associated with North Korean state-sponsored threat actors. This campaign is linked to the deployment of EtherRAT malware in React2Shell exploitation.

There are various external references available for this intrusion set, including a blog post from Sysdig that discusses its connection to novel Ethereum implants used in these attacks.",intrusion-set--46e711cf-d3c1-4152-91ad-46f441dea281
"The object contains information about an unattributed Chinese-origin threat actor, identified as ""Unattributed Chinese-origin Threat Actor"". Here is a detailed summary of the provided data:

The threat actor is assessed to be of medium confidence and is believed to have Chinese origins. The primary motivation behind their activities is espionage, indicating that they are involved in gathering sensitive information.

Their tactics, techniques, and procedures (TTPs) focus on spear-phishing and credential stealing campaigns targeting the Vietnamese IT and HR sectors. This suggests that the threat actor is attempting to obtain valuable credentials and sensitive information from these sectors.

The identified goals of this threat actor include credential theft and information gathering. The scope of their operations appears to be limited to organizations, with no further information available on specific regions or targets.

It is essential to note that attribution to state sponsorship has not been confirmed, indicating that the extent of their activities may be unclear or still being investigated.",intrusion-set--173dfa8c-93bc-4026-a4ef-b80328cb0572
"The object contains information about a suspected threat group known as UNC1549. The group is believed to be based in Iran and primarily targets the aerospace, aviation, and defense industries in the Middle East and beyond.

UNC1549 employs a dual approach for initial access, utilizing targeted phishing and exploitation of trusted third-party relationships. This tactic allows the group to gain an initial foothold within the organization before implementing more sophisticated lateral movement techniques.

One of the notable characteristics of UNC1549 is its custom malware deployment and long-term persistence capabilities. The group's ability to maintain a persistent presence within compromised networks makes it difficult for organizations to detect and respond to the threat effectively.

The primary motivation behind UNC1549's activities is espionage, although secondary motivations include credential access and defense evasion. The group's goals are centered around gathering sensitive information from targeted industries and evading detection by security measures.

In terms of tactics, techniques, and procedures (TTPs), UNC1549 is known for its sophisticated approach to initial access, lateral movement, and persistence. The group's use of custom malware and exploitation of trusted third-party relationships makes it a significant threat to organizations in the aerospace, aviation, and defense sectors.",intrusion-set--90b2e287-669c-40ce-95d2-77e1ca06523f
"The object contains information about a cyber-espionage group known as Volt Typhoon. The group is identified by its alias, which is ""Volt Typhoon"".

The group's primary goal appears to be exploiting vulnerabilities in Fortinet software to compromise the security of government and military networks. This exploitation is specifically targeted at FortiOS SSL VPN flaws.

Further research suggests that this cyber-espionage group has been active for several years, with evidence indicating that it has hidden in US infrastructure networks for five years.

The group's motivations are not explicitly stated, but its actions suggest a primary motivation of financial gain through the theft and exploitation of sensitive information. The exact nature of this exploitation is unclear, but it is likely to be related to the collection and manipulation of valuable data from compromised networks.",intrusion-set--4c3a256e-f398-4a8b-9b1d-2d76fbefee46
"The object contains information about a cyber threat group known as UNC5454 (Earth Lamia). The group is tracked by GTIG and reported by AWS as actively exploiting a specific vulnerability, CVE-2025-55182.

The group's aliases include Earth Lamia. However, its country of origin is not specified.

According to the description, China-nexus threat group is being monitored for its activities, which involve exploiting vulnerabilities. The exact motivations behind these actions are not clear.

The object contains an external reference from AWS Security Blog, which provides more information about the China-nexus threat group and their exploitation of the React2Shell vulnerability.

Unfortunately, there is no information available on the group's goals, first seen date, last seen date, or primary motivation.",intrusion-set--fd8aab9f-3db5-4a4c-9c39-fb9109a6bc92
"The object contains information about a threat group known as ""Jackpot Panda"". The group is reported to be a China-nexus threat group that exploits the CVE-2025-55182 vulnerability. However, there are currently no public indicators available to assess the relationship between this group and other threat actors.

According to AWS Security Blog, Jackpot Panda has been rapidly exploiting a React2Shell vulnerability (CVE-2025-55182) without any known public indicators. 

The primary motivation behind this activity appears to be related to an intrusion set, but further information on the goals and motivations of Jackpot Panda is currently unavailable.

As a result, there are limited details available about this threat group's activities or target regions.",intrusion-set--38b5cc06-4313-4131-93e1-2df019feb8c0
"The object contains information about a specific intrusion set detected by Google Threat Intelligence Group. The details of the intrusion set are as follows:

The intrusion set is named UNC6600 and is associated with an exploit of CVE-2025-55182, which allows for the delivery of a MINOCAT tunneler.

It appears that this particular intrusions was created in order to take advantage of the vulnerability and deliver malware. The threat actor behind this is unknown however it is related to China-nexus espionage cluster",intrusion-set--285e63c6-cac3-4886-90f4-45438a2a8ed5
"The object contains information about an intrusion set, identified as 'UNC6586', which is suspected to be a China-nexus actor. The actor was observed exploiting a known vulnerability, CVE-2025-55182, to deliver a SnowLight downloader.

This threat actor's primary motivation appears to be related to the delivery of malware, with no clear stated goal. However, their actions are likely driven by secondary motivations that remain unknown at this time. 

No specific regions or countries have been identified as being targeted by this intrusion set, despite its suspected China-nexus origin. 

The threat actor's tactics, techniques, and procedures (TTPs) are not detailed in the provided information.",intrusion-set--79e8dfae-41e3-47be-b6bb-507aa0e86225
"The object contains information about a threat actor known as UNC6588. 

This entity is associated with exploiting the CVE-2025-55182 vulnerability to introduce a backdoor into systems, referred to as COMPOOD. The primary motivation behind this action appears to be malicious in nature.

There are no publicly available aliases or details regarding the country of origin for this threat actor.",intrusion-set--3c52a7d7-29e8-496e-bdb1-981ad536673c
"The object contains information about an intrusion set, identified as UNC6603. This intrusion set is associated with a China-nexus actor, who has been observed deploying an updated backdoor targeting cloud infrastructure in the Asia-Pacific (APAC) region.

The backdoor, known as HISONIC, was detected and analyzed by the Google Threat Intelligence Group, which provided external reference information regarding its discovery.",intrusion-set--5e3eefdf-7c73-40e2-a306-02cef5c91168
"The object contains information about an intrusion set, specifically UNC6595. This entity is a China-nexus actor who was observed exploiting the CVE-2025-55182 vulnerability to deploy ANGRYREBEL.LINUX, targeting international Virtual Private Server (VPS) infrastructure.

The threat actor's primary goal appears to be deploying malware on these compromised VPS servers. However, no specific goals or motivations are mentioned in the provided data.

It is worth noting that this intrusion set was first detected by the Google Threat Intelligence Group, as indicated by an external reference.",intrusion-set--6173729d-451c-4063-93ef-abedb5cf4fcb
"The object contains information about a threat campaign known as PassiveNeuron. The campaign targets high-profile organizations in government, industrial, and financial sectors across Asia, Africa, and Latin America.

PassiveNeuron uses custom malware implants for cyber espionage, indicating that the primary motivation behind this threat campaign is espionage. This suggests that the attackers are seeking sensitive information or intellectual property from their targeted organizations.

The campaign specifically aims to compromise these organizations' systems, likely by exploiting vulnerabilities in their networks or by tricking employees into installing malicious software. The use of custom malware implants implies a level of sophistication and potentially more advanced threat actors behind this campaign.

While there is no clear indication of the attackers' secondary motivations or goals beyond espionage, it is worth noting that cyber espionage can often serve as a means to achieve broader strategic objectives, such as gaining a competitive edge over adversaries.",intrusion-set--5779b88a-6529-464e-bfc0-35080743952b
"The object contains information about Jewelbug, a Chinese Advanced Persistent Threat (APT) group. The group has been active since mid-2023 and primarily targets organizations in South America, South Asia, Taiwan, Russia, and Southeast Asia.

Jewelbug's tactics, techniques, and procedures (TTPs) include espionage, maintaining long-term stealthy presence on victim networks, and exploiting supply chain attacks to gain access. The group also uses credential dumping, persistence mechanisms, and exfiltration via legitimate cloud services to further its goals.

The primary motivation behind Jewelbug's activities is espionage, with a focus on long-term persistence and supply chain compromise. The group's TTPs are designed to allow it to maintain a hidden presence within victim networks for extended periods, making it difficult to detect.

The object also lists several key characteristics of Jewelbug, including its aliases, which include REF7707, CL-STA-0049, and Earth Alux. Additionally, the object notes that Jewelbug's goals are centered around espionage, long-term persistence, and supply chain compromise.

Overall, Jewelbug is a sophisticated APT group with a range of tactics and techniques at its disposal, making it a significant security concern for organizations operating in targeted regions.",intrusion-set--f9736826-9b2d-4659-816e-8bd24c0bf588
"The object contains information about an intrusion set known as Jingle Thief. This financially motivated group of actors from Morocco has been active since 2021 and targets global enterprises in the retail and consumer services sectors.

Jingle Thief primarily focuses on cloud-based gift card fraud, using phishing and smishing to steal credentials, compromise organizations, and exploit Microsoft 365 capabilities for reconnaissance, persistence, and large-scale fraud. Their operations are characterized by tailored social engineering, stealthy inbox control, and rogue device registration.

The group's primary motivation is financial gain, aiming to monetize stolen gift cards through resale and money laundering. They also seek to maintain long-term persistence in enterprise environments.

In terms of their tactics, tactics, and procedures (TTPs), Jingle Thief uses a range of techniques, including phishing, smishing, and exploitation of Microsoft 365 capabilities. Their campaigns often involve tailored social engineering, stealthy inbox control, and rogue device registration.

Jingle Thief has been linked to several external references, including reports from Unit 42, Microsoft, and Intel471. These sources provide insight into the group's activities, tactics, and motivations.

The object contains information about Jingle Thief as an intrusion set, but it is essential to note that the data may not be comprehensive or up-to-date.",intrusion-set--85c4eea5-d5e9-4569-a295-14471285dce4
